target_num,target_is_prime,target_str_full,target_factor_list,pred_str_full,pred_str,beam_idx,log_prob,n_target_factors,n_target_zeros,n_target_ones,pct_target_ones,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred,seq_dist_binary,seq_dist_lev
351,False,11x11x11x1101.__________________________________________________________,"[3, 3, 3, 13]",11x1110101._____________________________________________________________,11x1110101,0,-2.386229991912842,4,1,9,0.9,"[3, 117]",2,351,True,False,1.0,0.5,0.09722222222222221,7
351,False,11x11x11x1101.__________________________________________________________,"[3, 3, 3, 13]",101011111111.___________________________________________________________,101011111111,1,-3.1949410438537598,4,1,9,0.9,[2815],1,2815,False,False,0.0,0.0,0.11111111111111116,6
361,False,10011x10011.____________________________________________________________,"[19, 19]",101101001.______________________________________________________________,101101001,0,-2.0325217247009277,2,4,6,0.6,[361],1,361,True,False,0.0,0.0,0.11111111111111116,5
361,False,10011x10011.____________________________________________________________,"[19, 19]",1011010001._____________________________________________________________,1011010001,1,-2.4367692470550537,2,4,6,0.6,[721],1,721,False,False,0.0,0.0,0.08333333333333337,4
363,False,11x1011x1011.___________________________________________________________,"[3, 11, 11]",101101011.______________________________________________________________,101101011,0,-1.4914757013320923,3,2,8,0.8,[363],1,363,True,False,0.0,0.0,0.11111111111111116,7
363,False,11x1011x1011.___________________________________________________________,"[3, 11, 11]",11x1111001._____________________________________________________________,11x1111001,1,-2.5975286960601807,3,2,8,0.8,"[3, 121]",2,363,True,False,1.0,0.5,0.09722222222222221,5
366,False,10x11x111101.___________________________________________________________,"[2, 3, 61]",10x10110111.____________________________________________________________,10x10110111,0,-1.812918782234192,3,2,8,0.8,"[2, 183]",2,366,True,False,1.0,0.5,0.08333333333333337,5
366,False,10x11x111101.___________________________________________________________,"[2, 3, 61]",10x11x11x11x1011._______________________________________________________,10x11x11x11x1011,1,-5.202731609344482,3,2,8,0.8,"[2, 3, 3, 3, 11]",5,594,False,False,5.0,1.0,0.11111111111111116,7
370,False,10x101x100101.__________________________________________________________,"[2, 5, 37]",10x10111001.____________________________________________________________,10x10111001,0,-1.7518328428268433,3,5,6,0.5454545454545454,"[2, 185]",2,370,True,False,1.0,0.5,0.05555555555555558,4
370,False,10x101x100101.__________________________________________________________,"[2, 5, 37]",10x11x11x11x1011._______________________________________________________,10x11x11x11x1011,1,-5.451158046722412,3,5,6,0.5454545454545454,"[2, 3, 3, 3, 11]",5,594,False,False,5.0,1.0,0.13888888888888884,9
379,True,101111011.______________________________________________________________,[379],101111011.______________________________________________________________,101111011,0,-1.8328726291656494,1,2,7,0.7777777777777778,[379],1,379,True,True,1.0,1.0,0.0,0
379,True,101111011.______________________________________________________________,[379],11x111111.______________________________________________________________,11x111111,1,-2.665923595428467,1,2,7,0.7777777777777778,"[3, 63]",2,189,False,False,1.0,0.5,0.04166666666666663,3
382,False,10x10111111.____________________________________________________________,"[2, 191]",10x1011111._____________________________________________________________,10x1011111,0,-1.8144361972808838,2,2,8,0.8,"[2, 95]",2,190,False,False,1.0,0.5,0.02777777777777779,2
382,False,10x10111111.____________________________________________________________,"[2, 191]",10x11x11x11x1011._______________________________________________________,10x11x11x11x1011,1,-5.048251152038574,2,2,8,0.8,"[2, 3, 3, 3, 11]",5,594,False,False,5.0,1.0,0.125,9
384,False,10x10x10x10x10x10x10x11.________________________________________________,"[2, 2, 2, 2, 2, 2, 2, 3]",10x10x10x10x10x10x10x11.________________________________________________,10x10x10x10x10x10x10x11,0,-4.347789764404297,8,7,9,0.5625,"[2, 2, 2, 2, 2, 2, 2, 3]",8,384,True,True,8.0,1.0,0.0,0
384,False,10x10x10x10x10x10x10x11.________________________________________________,"[2, 2, 2, 2, 2, 2, 2, 3]",10x10x10x10x10x10x101.__________________________________________________,10x10x10x10x10x10x101,1,-4.666875839233398,8,7,9,0.5625,"[2, 2, 2, 2, 2, 2, 5]",7,320,False,False,7.0,1.0,0.05555555555555558,4
386,False,10x11000001.____________________________________________________________,"[2, 193]",10x11000001.____________________________________________________________,10x11000001,0,-1.5428931713104248,2,6,4,0.4,"[2, 193]",2,386,True,True,2.0,1.0,0.0,0
386,False,10x11000001.____________________________________________________________,"[2, 193]",10x10x11000001._________________________________________________________,10x10x11000001,1,-2.8972387313842773,2,6,4,0.4,"[2, 2, 193]",3,772,False,False,3.0,1.0,0.125,6
387,False,11x11x101011.___________________________________________________________,"[3, 3, 43]",11000001._______________________________________________________________,11000001,0,-1.804321050643921,3,2,8,0.8,[193],1,193,False,False,1.0,1.0,0.1527777777777778,10
387,False,11x11x101011.___________________________________________________________,"[3, 3, 43]",110000011.______________________________________________________________,110000011,1,-2.2828738689422607,3,2,8,0.8,[387],1,387,True,False,0.0,0.0,0.13888888888888884,9
388,False,10x10x1100001.__________________________________________________________,"[2, 2, 97]",10x10x10x1100001._______________________________________________________,10x10x10x1100001,0,-2.5995144844055176,3,6,5,0.45454545454545453,"[2, 2, 2, 97]",4,776,False,False,4.0,1.0,0.125,6
388,False,10x10x1100001.__________________________________________________________,"[2, 2, 97]",10x10x10x10x101x101.____________________________________________________,10x10x10x10x101x101,1,-5.341241836547852,3,6,5,0.45454545454545453,"[2, 2, 2, 2, 5, 5]",6,400,False,False,6.0,1.0,0.1527777777777778,11
395,False,101x1001111.____________________________________________________________,"[5, 79]",110001011.______________________________________________________________,110001011,0,-1.3894658088684082,2,3,7,0.7,[395],1,395,True,False,0.0,0.0,0.11111111111111116,6
395,False,101x1001111.____________________________________________________________,"[5, 79]",11x10000011.____________________________________________________________,11x10000011,1,-2.7068932056427,2,3,7,0.7,"[3, 131]",2,393,False,False,2.0,1.0,0.08333333333333337,4
397,True,110001101.______________________________________________________________,[397],110001101.______________________________________________________________,110001101,0,-1.3571616411209106,1,4,5,0.5555555555555556,[397],1,397,True,True,1.0,1.0,0.0,0
397,True,110001101.______________________________________________________________,[397],11x100001001.___________________________________________________________,11x100001001,1,-2.6212151050567627,1,4,5,0.5555555555555556,"[3, 265]",2,795,False,False,1.0,0.5,0.11111111111111116,7
403,False,1101x11111._____________________________________________________________,"[13, 31]",110010011.______________________________________________________________,110010011,0,-1.3792576789855957,2,1,8,0.8888888888888888,[403],1,403,True,False,0.0,0.0,0.08333333333333337,5
403,False,1101x11111._____________________________________________________________,"[13, 31]",11x1000011._____________________________________________________________,11x1000011,1,-3.175471067428589,2,1,8,0.8888888888888888,"[3, 67]",2,201,False,False,2.0,1.0,0.06944444444444442,5
405,False,11x11x11x11x101.________________________________________________________,"[3, 3, 3, 3, 5]",110010101.______________________________________________________________,110010101,0,-1.3584177494049072,5,1,10,0.9090909090909091,[405],1,405,True,False,0.0,0.0,0.16666666666666663,12
405,False,11x11x11x11x101.________________________________________________________,"[3, 3, 3, 3, 5]",11x10000111.____________________________________________________________,11x10000111,1,-2.7648794651031494,5,1,10,0.9090909090909091,"[3, 135]",2,405,True,False,1.0,0.5,0.13888888888888884,10
406,False,10x111x11101.___________________________________________________________,"[2, 7, 29]",10x11001011.____________________________________________________________,10x11001011,0,-1.472843885421753,3,2,8,0.8,"[2, 203]",2,406,True,False,1.0,0.5,0.08333333333333337,5
406,False,10x111x11101.___________________________________________________________,"[2, 7, 29]",10x11x1000011.__________________________________________________________,10x11x1000011,1,-2.8095059394836426,3,2,8,0.8,"[2, 3, 67]",3,402,False,False,3.0,1.0,0.09722222222222221,6
422,False,10x11010011.____________________________________________________________,"[2, 211]",10x11010011.____________________________________________________________,10x11010011,0,-1.4558265209197998,2,4,6,0.6,"[2, 211]",2,422,True,True,2.0,1.0,0.0,0
422,False,10x11010011.____________________________________________________________,"[2, 211]",10x11x100011.___________________________________________________________,10x11x100011,1,-3.137112617492676,2,4,6,0.6,"[2, 3, 35]",3,210,False,False,2.0,0.6666666666666666,0.05555555555555558,3
423,False,11x11x101111.___________________________________________________________,"[3, 3, 47]",110100111.______________________________________________________________,110100111,0,-1.8117254972457886,3,1,9,0.9,[423],1,423,True,False,0.0,0.0,0.11111111111111116,8
423,False,11x11x101111.___________________________________________________________,"[3, 3, 47]",1101001111._____________________________________________________________,1101001111,1,-2.259284496307373,3,1,9,0.9,[847],1,847,False,False,0.0,0.0,0.09722222222222221,6
428,False,10x10x1101011.__________________________________________________________,"[2, 2, 107]",10x10x10x11x10001.______________________________________________________,10x10x10x11x10001,0,-3.6458067893981934,3,4,7,0.6363636363636364,"[2, 2, 2, 3, 17]",5,408,False,False,5.0,1.0,0.125,9
428,False,10x10x1101011.__________________________________________________________,"[2, 2, 107]",10x10x10x10x11x101x11.__________________________________________________,10x10x10x10x11x101x11,1,-5.257495403289795,3,4,7,0.6363636363636364,"[2, 2, 2, 2, 3, 5, 3]",7,720,False,False,7.0,1.0,0.16666666666666663,12
443,True,110111011.______________________________________________________________,[443],110111011.______________________________________________________________,110111011,0,-1.4453948736190796,1,2,7,0.7777777777777778,[443],1,443,True,True,1.0,1.0,0.0,0
443,True,110111011.______________________________________________________________,[443],11x10010011.____________________________________________________________,11x10010011,1,-2.6650211811065674,1,2,7,0.7777777777777778,"[3, 147]",2,441,False,False,1.0,0.5,0.125,6
